28325845	Large numbers of long noncoding RNAs have been discovered in recent years, but only a few have been characterized. NEAT1 (nuclear paraspeckle assembly transcript 1) is a mammalian long noncoding RNA that is important for the reproductive physiology of mice, cancer development, and the formation of subnuclear bodies termed paraspeckles. The two major isoforms of NEAT1 (3.7 kb NEAT1_1 and 23 kb NEAT1_2 in human) are generated from a common promoter and are produced through the use of alternative transcription termination sites. This gene structure has made the functional relationship between the two isoforms difficult to dissect. Here we used CRISPR-Cas9 genome editing to create several different cell lines: total NEAT1 knockout cells, cells that only express the short form NEAT1_1, and cells with twofold more NEAT1_2. Using these reagents, we obtained evidence that NEAT1_1 is not a major component of paraspeckles. In addition, our data suggest NEAT1_1 localizes in numerous nonparaspeckle foci we termed "microspeckles," which may carry paraspeckle-independent functions. This study highlights the complexity of lncRNA and showcases how genome editing tools are useful in dissecting the structural and functional roles of overlapping transcripts.	R Li|AR Harvey|SI Hodgetts|AH Fox
28324494	Telomeres play an important role in ensuring the integrity of the genome. Telomere shortening can lead to loss of genetic information and trigger DNA damage responses. Cultured mammalian cells have served as critical model systems for studying the function of telomere binding proteins and telomerase. Tremendous heterogeneity can be observed both between species and within a single cell population. Recent advances in genome editing (such as the development of the CRISPR/Cas9 platform) have further enabled researchers to carry out loss-of-function analysis of how disrupting key players in telomere maintenance affects telomere length regulation. Here we describe the steps to be carried out in order to analyze the average length of telomeres in CRISPR-engineered human knockout (KO) cells (TRF analysis).	J Xu|Z Songyang|D Liu|H Kim
28319113	We developed a systematic approach to map human genetic networks by combinatorial CRISPR-Cas9 perturbations coupled to robust analysis of growth kinetics. We targeted all pairs of 73 cancer genes with dual guide RNAs in three cell lines, comprising 141,912 tests of interaction. Numerous therapeutically relevant interactions were identified, and these patterns replicated with combinatorial drugs at 75% precision. From these results, we anticipate that cellular context will be critical to synthetic-lethal therapies.	JP Shen|D Zhao|R Sasik|J Luebeck|A Birmingham|A Bojorquez-Gomez|K Licon|K Klepper|D Pekin|AN Beckett|KS Sanchez|A Thomas|CC Kuo|D Du|A Roguev|NE Lewis|AN Chang|JF Kreisberg|N Krogan|L Qi|T Ideker|P Mali
28319085	Identification of effective combination therapies is critical to address the emergence of drug-resistant cancers, but direct screening of all possible drug combinations is infeasible. Here we introduce a CRISPR-based double knockout (CDKO) system that improves the efficiency of combinatorial genetic screening using an effective strategy for cloning and sequencing paired single guide RNA (sgRNA) libraries and a robust statistical scoring method for calculating genetic interactions (GIs) from CRISPR-deleted gene pairs. We applied CDKO to generate a large-scale human GI map, comprising 490,000 double-sgRNAs directed against 21,321 pairs of drug targets in K562 leukemia cells and identified synthetic lethal drug target pairs for which corresponding drugs exhibit synergistic killing. These included the BCL2L1 and MCL1 combination, which was also effective in imatinib-resistant cells. We further validated this system by identifying known and previously unidentified GIs between modifiers of ricin toxicity. This work provides an effective strategy to screen synergistic drug combinations in high-throughput and a CRISPR-based tool to dissect functional GI networks.	K Han|EE Jeng|GT Hess|DW Morgens|A Li|MC Bassik
28315752	M Wang|Y Mao|Y Lu|X Tao|JK Zhu
28315486	The increasing burden of the world's population on agriculture necessitates the development of more robust crops. As the amount of information from sequenced crop genomes increases, technology can be used to investigate the function of genes in detail and to design improved crops at the molecular level. Recently, an RNA-programmed genome-editing system composed of a clustered regularly interspaced short palindromic repeats (CRISPR)-encoded guide RNA and the nuclease Cas9 has provided a powerful platform to achieve these goals. By combining versatile tools to study and modify plants at different molecular levels, the CRISPR/Cas9 system is paving the way towards a new horizon for basic research and crop development. In this review, the accomplishments, problems and improvements of this technology in plants, including target sequence cleavage, knock-in/gene replacement, transcriptional regulation, epigenetic modification, off-target effects, delivery system and potential applications, will be highlighted.	X Liu|C Xie|H Si|J Yang
28302807	A Scheben|D Edwards
28301575	In this study, the CRISPR/Cas9 technology was used to establish murine tumor cell lines, devoid of MHC I or MHC II surface expression, respectively. The melanoma cell line B16F10 and the murine breast cancer cell line EO-771, the latter stably expressing the tumor antigen NY-BR-1 (EO-NY), were transfected with an expression plasmid encoding a β2m-specific single guide (sg)RNA and Cas9. The resulting MHC I negative cells were sorted by flow cytometry to obtain single cell clones, and loss of susceptibility of peptide pulsed MHC I negative clones to peptide-specific CTL recognition was determined by IFNγ ELISpot assay. The β2m knockout (KO) clones did not give rise to tumors in syngeneic mice (C57BL/6N), unless NK cells were depleted, suggesting that outgrowth of the β2m KO cell lines was controlled by NK cells. Using sgRNAs targeting the β-chain encoding locus of the IAb molecule we also generated several B16F10 MHC II KO clones. Peptide loaded B16F10 MHC II KO cells were insusceptible to recognition by OT-II cells and tumor growth was unaltered compared to parental B16F10 cells. Thus, in our hands the CRISPR/Cas9 system has proven to be an efficient straight forward strategy for the generation of MHC knockout cell lines. Such cell lines could serve as parental cells for co-transfection of compatible HLA alleles together with human tumor antigens of interest, thereby facilitating the generation of HLA matched transplantable tumor models, e.g. in HLAtg mouse strains of the newer generation, lacking cell surface expression of endogenous H2 molecules. In addition, our tumor cell lines established might offer a useful tool to investigate tumor reactive T cell responses that function independently from MHC molecule surface expression by the tumor.	K Das|D Eisel|C Lenkl|A Goyal|S Diederichs|E Dickes|W Osen|SB Eichmüller
28300641	With its variety of applications, the CRISPR/Cas9 genome editing technology has been rapidly evolving in the last few years. In the zebrafish community, knock-out reports are constantly increasing but insertion studies have been so far more challenging. With this review, we aim at giving an overview of the homologous directed repair (HDR)-based knock-in generation in zebrafish. We address the critical points and limitations of the procedure such as cutting efficiency of the chosen single guide RNA, use of cas9 mRNA or Cas9 protein, homology arm size etc. but also ways to circumvent encountered issues with HDR insertions by the development of non-homologous dependent strategies. While imprecise, these homology-independent mechanisms based on non-homologous-end-joining (NHEJ) repair have been employed in zebrafish to generate reporter lines or to accurately edit an open reading frame by the use of intron-targeting modifications. Therefore, with higher efficiency and insertion rate, NHEJ-based knock-in seems to be a promising approach to target endogenous loci and to circumvent the limitations of HDR whenever it is possible and appropriate. In this perspective, we propose new strategies to generate cDNA edited or tagged insertions, which once established will constitute a new and versatile toolbox for CRISPR/Cas9-based knock-ins in zebrafish.	S Albadri|F Del Bene|C Revenu
28298224	Transcriptional reprogramming is a fundamental process of living cells in order to adapt to environmental and endogenous cues. In order to allow flexible and timely control over gene expression without the interference of native gene expression machinery, a large number of studies have focused on developing synthetic biology tools for orthogonal control of transcription. Most recently, the nuclease-deficient Cas9 (dCas9) has emerged as a flexible tool for controlling activation and repression of target genes, by the simple RNA-guided positioning of dCas9 in the vicinity of the target gene transcription start site.	In this study we compared two different systems of dCas9-mediated transcriptional reprogramming, and applied them to genes controlling two biosynthetic pathways for biobased production of isoprenoids and triacylglycerols (TAGs) in baker's yeast Saccharomyces cerevisiae. By testing 101 guide-RNA (gRNA) structures on a total of 14 different yeast promoters, we identified the best-performing combinations based on reporter assays. Though a larger number of gRNA-promoter combinations do not perturb gene expression, some gRNAs support expression perturbations up to ~threefold. The best-performing gRNAs were used for single and multiplex reprogramming strategies for redirecting flux related to isoprenoid production and optimization of TAG profiles. From these studies, we identified both constitutive and inducible multiplex reprogramming strategies enabling significant changes in isoprenoid production and increases in TAG.	Taken together, we show similar performance for a constitutive and an inducible dCas9 approach, and identify multiplex gRNA designs that can significantly perturb isoprenoid production and TAG profiles in yeast without editing the genomic context of the target genes. We also identify a large number of gRNA positions in 14 native yeast target pomoters that do not affect expression, suggesting the need for further optimization of gRNA design tools and dCas9 engineering.	ED Jensen|R Ferreira|T Jakočiūnas|D Arsovska|J Zhang|L Ding|JD Smith|F David|J Nielsen|MK Jensen|JD Keasling
28288828	Methodologies to interrogate non-coding regions have lagged behind coding regions despite comprising the vast majority of the genome. However, the rapid evolution of clustered regularly interspaced short palindromic repeats (CRISPR)-based genome editing has provided a multitude of novel techniques for laboratory investigation including significant contributions to the toolbox for studying non-coding DNA. CRISPR-mediated loss-of-function strategies rely on direct disruption of the underlying sequence or repression of transcription without modifying the targeted DNA sequence. CRISPR-mediated gain-of-function approaches similarly benefit from methods to alter the targeted sequence through integration of customized sequence into the genome as well as methods to activate transcription. Here we review CRISPR-based loss- and gain-of-function techniques for the interrogation of non-coding DNA.	MC Canver|DE Bauer|SH Orkin
28288827	The CRISPR/Cas9 revolution has democratized access to genome editing in many biological fields, including cancer research. Cancer results from the multistep accumulation of mutations that confer to the transformed cells certain biological hallmarks typical of the malignant phenotype. One of the major goals in cancer research is to characterize such mutations and assess their implication in the oncogenic process. Through CRISPR/Cas9 technology, genetic aberrations identified in a patient's tumor can now be easily recreated in experimental models, which can then be used for basic research or for more translational applications. Here we review the different CRISPR/Cas9 strategies that have been implemented to recapitulate oncogenic mutations in both in vitro and in vivo systems, including novel strategies to model tumor evolution and genetic heterogeneity.	A Guernet|L Grumolato
28288698	CRISPR/Cas9 is the latest tool introduced in the field of genome engineering and is so far the best genome-editing tool as compared to its precedents such as, meganucleases, zinc finger nucleases (ZFNs) and transcription activator-like effectors (TALENs). The simple design and assembly of the CRISPR/Cas9 system makes genome editing easy to perform as it uses small guide RNAs that correspond to their DNA targets for high efficiency editing. This has helped open the doors for multiplexible genome targeting in many species that were intractable using old genetic perturbation techniques. Currently, The CRISPR system is revolutionizing the way biological researches are conducted and paves a bright future not only in research but also in medicine and biotechnology. In this review, we evaluated the history, types and structure, the mechanism of action of CRISPR/Cas System. In particular, we focused on the application of this powerful tool in autophagy research. [BMB Reports 2017; 50(5): 247-256].	J Cui|SJL Chew|Y Shi|Z Gong|HM Shen
28288556	Guide Picker (https://www.deskgen.com/guide-picker/) serves as a meta tool for designing CRISPR experiments by presenting ten different guide RNA scoring functions in one simple graphical interface. It allows investigators to simultaneously visualize and sort through every guide targeting the protein-coding regions of any mouse or human gene.	Utilizing a multidimensional graphical display featuring two plots and four axes, Guide Picker can analyze all guides while filtering based on four different criteria at a time. Guide Picker further facilitates the CRISPR design process by using pre-computed scores for all guides, thereby offering rapid guide RNA generation and selection.	The ease-of-use of Guide Picker complements CRISPR itself, matching a powerful and modular biological system with a flexible online web tool that can be used in a variety of genome editing experimental contexts.	SH Hough|K Kancleris|L Brody|N Humphryes-Kirilov|J Wolanski|K Dunaway|A Ajetunmobi|V Dillard
28284774	Clustered regularly interspaced short palindromic repeats (CRISPR)/CRISPR- associated (Cas) protein 9 system is a novel and powerful tool which is widely used for genome editing. CRISPR/Cas9 is RNA-guided and can lead to desired genomic modifications. However, whether the CRISPR/Cas9-mediated genome editing causes genomic alterations and genomic instability, such as microsatellite instability (MSI), is still unknown. Here we detected MSI in 21 CRISPR/Cas9 mouse strains using a panel of 42 microsatellite loci which were selected from our previous studies. Surprisingly, MSI occurrence was common in CRISPR/Cas9 modified genome, and most of the strains (19/21, 90.5%) examined showed MSI. Of 42 loci examined, 8 loci (8/42, 19.05%) exhibited MSI in the Cas9 editing mice. The Ttll9 (4/42, 9.5%) were the most unstable strains, and D10Mit3 and D10Mit198 (9/21, 42.9%) were considered to be the most "hot" loci in the Cas9 strains we tested. Through analyzing the mutation of microsatellite loci, we provide new insights into the genomic alterations of CRISPR/Cas9 models and it will help us for a better understanding of this powerful technology.	X Huo|Y Du|J Lu|M Guo|Z Li|S Zhang|X Li|Z Chen|X Du
28284599	This study aimed to characterize the species, antimicrobial resistance and dispersion of CRISPR systems in staphylococci isolated from the oropharynx of domestic cats in Brazil. Staphylococcus strains (n=75) were identified by MALDI-TOF and sequencing of rpoB and tuf genes. Antimicrobial susceptibility was assessed by disk diffusion method and PCR to investigate the presence of antimicrobial-resistance genes usually present in mobile genetic elements (plasmids), in addition to plasmid extraction. CRISPR - genetic arrangements that give the bacteria the ability to resist the entry of exogenous DNA - were investigated by the presence of the essential protein Cas1 gene. A great diversity of Staphylococcus species (n=13) was identified. The presence of understudied species, like S. nepalensis and S. pettenkoferi reveals that more than one identification method may be necessary to achieve conclusive results. At least 56% of the strains contain plamids, being 99% resistant to at least one of the eight tested antimicrobials and 12% multidrug resistant. CRISPR were rare among the studied strains, consistent with their putative role as gene reservoirs. Moreover, herein we describe for the first time their existence in Staphylococcus lentus, to which the system must confer additional adaptive advantage. Prevalence of resistance among staphylococci against antimicrobials used in veterinary and human clinical practice and the zoonotic risk highlight the need of better antimicrobial management practices, as staphylococci may transfer resistance genes among themselves, including to virulent species, like S. aureus.	CC Rossi|I da Silva Dias|IM Muniz|W Lilenbaum|M Giambiagi-deMarval
28280169	K Kannan|DG Gibson
28280151	Perfect matching of an assembled physical sequence to a specified designed sequence is crucial to verify design principles in genome synthesis. We designed and de novo synthesized 536,024-base pair chromosome synV in the "Build-A-Genome China" course. We corrected an initial isolate of synV to perfectly match the designed sequence using integrative cotransformation and clustered regularly interspaced short palindromic repeats (CRISPR)/CRISPR-associated protein 9 (Cas9)-mediated editing in 22 steps; synV strains exhibit high fitness under a variety of culture conditions, compared with that of wild-type V strains. A ring synV derivative was constructed, which is fully functional in Saccharomyces cerevisiae under all conditions tested and exhibits lower spore viability during meiosis. Ring synV chromosome can extends Sc2.0 design principles and provides a model with which to study genomic rearrangement, ring chromosome evolution, and human ring chromosome disorders.	ZX Xie|BZ Li|LA Mitchell|Y Wu|X Qi|Z Jin|B Jia|X Wang|BX Zeng|HM Liu|XL Wu|Q Feng|WZ Zhang|W Liu|MZ Ding|X Li|GR Zhao|JJ Qiao|JS Cheng|M Zhao|Z Kuang|X Wang|JA Martin|G Stracquadanio|K Yang|X Bai|J Zhao|ML Hu|QH Lin|WQ Zhang|MH Shen|S Chen|W Su|EX Wang|R Guo|F Zhai|XJ Guo|HX Du|JQ Zhu|TQ Song|JJ Dai|FF Li|GZ Jiang|SL Han|SY Liu|ZC Yu|XN Yang|K Chen|C Hu|DS Li|N Jia|Y Liu|LT Wang|S Wang|XT Wei|MQ Fu|LM Qu|SY Xin|T Liu|KR Tian|XN Li|JH Zhang|LX Song|JG Liu|JF Lv|H Xu|R Tao|Y Wang|TT Zhang|YX Deng|YR Wang|T Li|GX Ye|XR Xu|ZB Xia|W Zhang|SL Yang|YL Liu|WQ Ding|ZN Liu|JQ Zhu|NZ Liu|R Walker|Y Luo|Y Wang|Y Shen|H Yang|Y Cai|PS Ma|CT Zhang|JS Bader|JD Boeke|YJ Yuan
28280124	Nuclear factor erythroid 2-related factor 2 (Nrf2) is a stress-activated transcription factor activated by stimuli such as electrophilic compounds and other reactive xenobiotics. Previously, we have shown that the commonly used food additive and Nrf2 activator tert-butylhydroquinone (tBHQ) suppresses interleukin-2 (IL-2) production, CD25 expression, and NFκB activity in human Jurkat T cells. The purpose of the current studies was to determine whether these effects were dependent upon Nrf2 by developing a human Nrf2-null T cell model using clustered regularly interspaced short palindromic repeats (CRISPR)/CRISPR-associated protein 9 technology. The current studies show that suppression of CD25 expression by tBHQ is partially dependent on Nrf2, whereas inhibition of IL-2 secretion is largely Nrf2-independent. Interestingly, tBHQ inhibited NFκB activation in an Nrf2-independent manner. This was an unexpected finding since Nrf2 inhibits NFκB activation in other models. These results led us to investigate another more potent Nrf2 activator, the synthetic triterpenoid 1[2-cyano-3,12-dioxooleana-1,9(11)-dien-28-oyl]imidazole (CDDO-Im). Treatment of wild-type and Nrf2-null Jurkat T cells with CDDO-Im resulted in an Nrf2-dependent suppression of IL-2. Furthermore, susceptibility to reactive oxygen species was significantly enhanced in the Nrf2-null clones as determined by decreased mitochondrial membrane potential and cell viability. Importantly, this study is the first to describe the generation of a human Nrf2-null model, which is likely to have multiple applications in immunology and cancer biology. Collectively, this study demonstrates a role for Nrf2 in the effects of CDDO-Im on CD25 and IL-2 expression, whereas the effect of tBHQ on these parameters is complex and likely involves modulation of multiple stress-activated transcription factors, including NFκB and Nrf2.	JW Zagorski|TP Maser|KT Liby|CE Rockwell
28280061	The β2 adrenergic receptor (β2AR) increases intracellular Ca2+ in a variety of cell types. By combining pharmacological and genetic manipulations, we reveal a novel mechanism through which the β2AR promotes Ca2+ mobilization (pEC50 = 7.32 ± 0.10) in nonexcitable human embryonic kidney (HEK)293S cells. Downregulation of Gs with sustained cholera toxin pretreatment and the use of Gs-null HEK293 (∆Gs-HEK293) cells generated using the clustered regularly interspaced short palindromic repeat-associated protein-9 nuclease (CRISPR/Cas9) system, combined with pharmacological modulation of cAMP formation, revealed a Gs-dependent but cAMP-independent increase in intracellular Ca2+ following β2AR stimulation. The increase in cytoplasmic Ca2+ was inhibited by P2Y purinergic receptor antagonists as well as a dominant-negative mutant form of Gq, a Gq-selective inhibitor, and an inositol 1,4,5-trisphosphate (IP3) receptor antagonist, suggesting a role for this Gq-coupled receptor family downstream of the β2AR activation. Consistent with this mechanism, β2AR stimulation promoted the extracellular release of ATP, and pretreatment with apyrase inhibited the β2AR-promoted Ca2+ mobilization. Together, these data support a model whereby the β2AR stimulates a Gs-dependent release of ATP, which transactivates Gq-coupled P2Y receptors through an inside-out mechanism, leading to a Gq- and IP3-dependent Ca2+ mobilization from intracellular stores. Given that β2AR and P2Y receptors are coexpressed in various tissues, this novel signaling paradigm could be physiologically important and have therapeutic implications. In addition, this study reports the generation and validation of HEK293 cells deleted of Gs using the CRISPR/Cas9 genome editing technology that will undoubtedly be powerful tools to study Gs-dependent signaling.	W Stallaert|ET van der Westhuizen|AM Schönegge|B Plouffe|M Hogue|V Lukashova|A Inoue|S Ishida|J Aoki|C Le Gouill|M Bouvier
28279800	The CRISPR-Cas9 (clustered regularly interspaced short palindromic repeats and CRISPR-associated protein 9) system has been widely used for viral genome editing, transcription regulation and chromosomal localization in eukaryotic cells. In this study, a guide RNA (gRNA) that specifically recognizes HSV-1 viral genomes was used in the CRISPR-Cas9 system to inhibit viral replication. This inhibition could be achieved with both wild type Cas9 protein and Cas9 nickase (D10A). By targeting viral genomes containing sequences recognized by the gRNA, the CRISPR-Cas9 system distinguished between different viral genome sequences and provided single nucleotide-specific selection pressure to significantly change the proportions of viruses in a mixed viral pool. This finding indicates the utility of this tool for virus selection without the need for antibiotics or reporter genes, which could potentially save time compared to other methods used for screening and purifying mutant viruses.	Z Li|Y Bi|H Xiao|L Sun|Y Ren|Y Li|C Chen|W Cun
28275188	Human papillomaviruses (HPV) replicate their genomes in differentiating epithelium using the viral proteins E1 and E2 in association with host proteins. While the roles of E1 and E2 in this process are understood, the host factors involved and how they interact with and regulate E1-E2 are not. Our previous work identified the host replication and repair factor TopBP1 as an E2 partner protein essential for optimal E1-E2 replication and for the viral life cycle. The role of TopBP1 in host DNA replication is regulated by the class III deacetylase SIRT1; activation of the DNA damage response prevents SIRT1 deacetylation of TopBP1, resulting in a switch from DNA replication to repair functions for this protein and cell cycle arrest. Others have demonstrated an essential role for SIRT1 in regulation of the HPV31 life cycle; here, we report that SIRT1 can directly regulate HPV16 E1-E2-mediated DNA replication. SIRT1 is part of the E1-E2 DNA replication complex and is recruited to the viral origin of replication in an E1-E2-dependent manner. CRISPR/Cas9 was used to generate C33a clones with undetectable SIRT1 expression and lack of SIRT1 elevated E1-E2 DNA replication, in part due to increased acetylation and stabilization of the E2 protein in the absence of SIRT1. The results demonstrate that SIRT1 is a member of, and can regulate, the HPV16 replication complex. We discuss the potential role of this protein in the viral life cycle.IMPORTANCE HPV are causative agents in a number of human diseases, and currently only the symptoms of these diseases are treated. To identify novel therapeutic approaches for combating these diseases, the viral life cycle must be understood in more detail. This report demonstrates that a cellular enzyme, SIRT1, is part of the HPV16 DNA replication complex and is brought to the viral genome by the viral proteins E1 and E2. Using gene editing technology (CRISPR/Cas9), the SIRT1 gene was removed from cervical cancer cells. The consequence of this was that viral replication was elevated, probably due to a stabilization of the viral replication factor E2. The overall results demonstrate that an enzyme with known inhibitors, SIRT1, plays an important role in controlling how HPV16 makes copies of itself. Targeting this enzyme could be a new therapeutic approach for combating HPV spread and disease.	D Das|N Smith|X Wang|IM Morgan
28272984	Genome editing technologies, such as transcription activator-like effector nuclease (TALEN) and the clustered regularly interspaced short palindromic repeat (CRISPR)/CRISPR-associated protein (Cas) systems, can induce DNA double-strand breaks (DSBs) at the targeted genomic locus, leading to frameshift-mediated gene disruption in the process of DSB repair. Recently, the technology-induced DSBs followed by DSB repairs are applied to integrate exogenous genes into the targeted genomic locus in various model organisms. In addition to a conventional knock-in technology mediated by homology-directed repair (HDR), novel knock-in technologies using refined donor vectors have also been developed with the genome editing technologies based on other DSB repair mechanisms, including non-homologous end joining (NHEJ) and microhomology-mediated end joining (MMEJ). Therefore, the improved knock-in technologies would contribute to freely modify the genome of model organisms.	H Morita|K Taimatsu|K Yanagi|A Kawahara
28271571	What is the topic of this review? This review concerns current gene editing strategies for blistering skin diseases with respect to individual genetic constellations and distinct conditions. What advances does it highlight? Specificity and safety dominate the discussion of gene editing applications for gene therapy, where a number of tools are implemented. Recent developments in this rapidly progressing field pose further questions regarding which tool is best suited for each particular use. The current treatment of inherited blistering skin diseases, such as epidermolysis bullosa (EB), is largely restricted to wound care and pain management. More effective therapeutic strategies are urgently required, and targeting the genetic basis of these severe diseases is now within reach. Here, we describe current gene editing tools and their potential to correct gene function in monogenetic blistering skin diseases. We present the features of the most frequently used gene editing techniques, transcription activator-like effector nuclease (TALEN) and clustered regularly interspaced short palindromic repeats/CRISPR-associated protein 9 (CRISPR/Cas9), determining their preferential application for specific genetic conditions, including the type of mutational inheritance, the targeting site within the gene or the possibility to target the mutation specifically. Both tools have traits beneficial in specific situations. Promising developments in the field engender gene editing as a potentially powerful therapeutic option for future clinical applications.	OP March|J Reichelt|U Koller
28264992	Pathogenicity islands (PAIs) are mobile integrated genetic elements that contain a diverse range of virulence factors. PAIs integrate into the host chromosome at a tRNA locus that contains their specific bacterial attachment site, attB, via integrase-mediated site-specific recombination generating attL and attR sites. We identified conserved recombination modules (integrases and att sites) previously described in choleragenic Vibrio cholerae PAIs but with novel cargo genes. Clustered regularly interspaced short palindromic repeat (CRISPR)-associated proteins (Cas proteins) and a type VI secretion system (T6SS) gene cluster were identified at the Vibrio pathogenicity island 1 (VPI-1) insertion site in 19 V. cholerae strains and contained the same recombination module. Two divergent type I-F CRISPR-Cas systems were identified, which differed in Cas protein homology and content. The CRISPR repeat sequence was identical among all V. cholerae strains, but the CRISPR spacer sequences and the number of spacers varied. In silico analysis suggests that the CRISPR-Cas systems were active against phages and plasmids. A type III secretion system (T3SS) was present in 12 V. cholerae strains on a 68-kb island inserted at the same tRNA-serine insertion site as VPI-2 and contained the same recombination module. Bioinformatics analysis showed that two divergent T3SSs exist among the strains examined. Both the CRISPR and T3SS islands excised site specifically from the bacterial chromosome as complete units, and the cognate integrases were essential for this excision. These data demonstrated that identical recombination modules that catalyze integration and excision from the chromosome can acquire diverse cargo genes, signifying a novel method of acquisition for both CRISPR-Cas systems and T3SSs.IMPORTANCE This work demonstrated the presence of CRISPR-Cas systems and T3SSs on PAIs. Our work showed that similar recombination modules can associate with different cargo genes and catalyze their incorporation into bacterial chromosomes, which could convert a strain into a pathogen with very different disease pathologies. Each island had the ability to excise from the chromosome as distinct, complete units for possible transfer. Evolutionary analysis of these regions indicates that they were acquired by horizontal transfer and that PAIs are the units of transfer. Similar to the case for phage evolution, PAIs have a modular structure where different functional regions are acquired by identical recombination modules.	MR Carpenter|SS Kalburge|JD Borowski|MC Peters|RR Colwell|EF Boyd
28264583	Chronic granulomatous disease (CGD) is characterized by defects in the production of microbicidal reactive oxygen species (ROS) by phagocytes. Testing of gene and cell therapies for the treatment of CGD in human hematopoietic cells requires preclinical transplant models. The use of the lymphocyte-deficient NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ (NSG) mouse strain for human hematopoietic cell xenografts to test CGD therapies is complicated by the presence of functional mouse granulocytes capable of producing ROS for subsequent bacterial and fungal killing. To establish a phagocyte-defective mouse model of X-linked CGD (X-CGD) in NSG mice, clustered regularly interspaced short palindromic repeats (CRISPR)/Cas9 was utilized for targeted knockout of mouse Cybb on the X-chromosome by microinjection of NSG mouse zygotes with Cas9 mRNA and CRISPR single-guide RNA targeting Cybb exon 1 or exon 3. This resulted in a high incidence of indel formation at the CRISPR target site, with all mice exhibiting deletions in at least one Cybb allele based on sequence analysis of tail snip DNA. A female mouse heterozygous for a 235-bp deletion in Cybb exon 1 was bred to an NSG male to establish the X-CGD NSG mouse strain, NSG.Cybb[KO]. Resulting male offspring with the 235 bp deletion were found to be defective for production of ROS by neutrophils and other phagocytes, and demonstrated increased susceptibility to spontaneous bacterial and fungal infections with granulomatous inflammation. The establishment of the phagocyte-defective NSG.Cybb[KO] mouse model enables the in vivo assessment of gene and cell therapy strategies for treating CGD in human hematopoietic cell transplants without obfuscation by functional mouse phagocytes, and may also be useful for modeling other phagocyte disorders in humanized NSG mouse xenografts.	CL Sweeney|U Choi|C Liu|S Koontz|SK Ha|HL Malech
28263886	The generation of targeted mouse mutants is a key technology for biomedical research. Using the CRISPR/Cas9 system for induction of targeted double-strand breaks, gene editing can be performed in a single step directly in mouse zygotes. This article covers the design of knockout and knockin alleles, preparation of reagents, microinjection or electroporation of zygotes and the genotyping of pups derived from gene editing projects. In addition we include a section for the control of experimental settings by targeting the Rosa26 locus and PCR based genotyping of blastocysts.	B Wefers|S Bashir|J Rossius|W Wurst|R Kühn
28263568	The successful use of clustered regularly interspaced short palindromic repeat (CRISPR)/Cas9-based gene editing for therapeutics requires efficient in vivo delivery of the CRISPR components. There are, however, major challenges on the delivery front. In this Topical Review, we will highlight recent developments in CRISPR delivery, and we will present hurdles that still need to be overcome to achieve effective in vivo editing.	R Mout|M Ray|YW Lee|F Scaletti|VM Rotello
28263296	We present GuideScan software for the design of CRISPR guide RNA libraries that can be used to edit coding and noncoding genomic regions. GuideScan produces high-density sets of guide RNAs (gRNAs) for single- and paired-gRNA genome-wide screens. We also show that the trie data structure of GuideScan enables the design of gRNAs that are more specific than those designed by existing tools.	AR Perez|Y Pritykin|JA Vidigal|S Chhangawala|L Zamparo|CS Leslie|A Ventura
28263295	We present SplashRNA, a sequential classifier to predict potent microRNA-based short hairpin RNAs (shRNAs). Trained on published and novel data sets, SplashRNA outperforms previous algorithms and reliably predicts the most efficient shRNAs for a given gene. Combined with an optimized miR-E backbone, >90% of high-scoring SplashRNA predictions trigger >85% protein knockdown when expressed from a single genomic integration. SplashRNA can significantly improve the accuracy of loss-of-function genetics studies and facilitates the generation of compact shRNA libraries.	R Pelossof|L Fairchild|CH Huang|C Widmer|VT Sreedharan|N Sinha|DY Lai|Y Guan|PK Premsrirut|DF Tschaharganeh|T Hoffmann|V Thapar|Q Xiang|RJ Garippa|G Rätsch|J Zuber|SW Lowe|CS Leslie|C Fellmann
28262818	Three cos-type virulent Streptococcus thermophilus phages were isolated from failed mozzarella production in Uruguay. Genome analyses showed that these phages are similar to those isolated elsewhere around the world. The CRISPR1 and CRISPR3 arrays of the three S. thermophilus host strains from Uruguay were also characterized and similarities were noted with previously described model strains SMQ-301, LMD-9 and DGCC7710. Spontaneous bacteriophage-insensitive S. thermophilus mutants (BIMs) were obtained after challenging the phage-sensitive wild-type strain Uy02 with the phage 128 and their CRISPR content was analyzed. Analysis of 23 BIMs indicated that all of them had acquired at least one new spacer in their CRISPR1 array. While 14 BIMs had acquired spacer at the 5'-end of the array, 9 other BIMs acquired a spacer within the array. Comparison of the leader sequence in strains Uy02 and DGCC7710 showed a nucleotide deletion at position -1 in Uy02, which may be responsible for the observed ectopic spacer acquisition. Analysis of the spacer sequences upstream the newly acquired ectopic spacer indicated presence of a conserved adenine residue at position -2. This study indicates that natural strains of S. thermophilus can also acquire spacers within a CRISPR array.	R Achigar|AH Magadán|DM Tremblay|M Julia Pianzzola|S Moineau
